hetnet	feature	nonzero	auroc	auprc	feature_type	permuted
rephetio-v2.0_perm-5	CtDuGbCtD	0.37589	0.57479	0.27275	dwpc	1
rephetio-v2.0	CtDuGcGaD	0.52	0.53395	0.2469	dwpc	0
rephetio-v2.0_perm-1	CtDuGcGaD	0.54252	0.5394	0.25626	dwpc	1
rephetio-v2.0_perm-2	CtDuGcGaD	0.55073	0.53003	0.28068	dwpc	1
rephetio-v2.0_perm-3	CtDuGcGaD	0.5245	0.54101	0.2964	dwpc	1
rephetio-v2.0_perm-4	CtDuGcGaD	0.5494	0.53389	0.2782	dwpc	1
rephetio-v2.0_perm-5	CtDuGcGaD	0.53669	0.53501	0.26153	dwpc	1
rephetio-v2.0	CtDuGcGdD	0.24583	0.52969	0.24405	dwpc	0
rephetio-v2.0_perm-1	CtDuGcGdD	0.25801	0.52743	0.22223	dwpc	1
rephetio-v2.0_perm-2	CtDuGcGdD	0.26464	0.52458	0.23864	dwpc	1
rephetio-v2.0_perm-3	CtDuGcGdD	0.25483	0.515	0.24073	dwpc	1
rephetio-v2.0_perm-4	CtDuGcGdD	0.27947	0.5223	0.23859	dwpc	1
rephetio-v2.0_perm-5	CtDuGcGdD	0.26728	0.51695	0.21878	dwpc	1
rephetio-v2.0	CtDuGcGuD	0.25113	0.51396	0.24178	dwpc	0
rephetio-v2.0_perm-1	CtDuGcGuD	0.25642	0.52755	0.22554	dwpc	1
rephetio-v2.0_perm-2	CtDuGcGuD	0.2604	0.52567	0.23678	dwpc	1
rephetio-v2.0_perm-3	CtDuGcGuD	0.24662	0.525	0.24367	dwpc	1
rephetio-v2.0_perm-4	CtDuGcGuD	0.27126	0.52328	0.24158	dwpc	1
rephetio-v2.0_perm-5	CtDuGcGuD	0.26808	0.52139	0.22513	dwpc	1
rephetio-v2.0	CtDuGdAlD	0.64795	0.45064	0.1997	dwpc	0
rephetio-v2.0_perm-1	CtDuGdAlD	0.65987	0.4805	0.2108	dwpc	1
rephetio-v2.0_perm-2	CtDuGdAlD	0.63046	0.49406	0.24247	dwpc	1
rephetio-v2.0_perm-3	CtDuGdAlD	0.6596	0.48625	0.26685	dwpc	1
rephetio-v2.0_perm-4	CtDuGdAlD	0.67391	0.46505	0.2234	dwpc	1
rephetio-v2.0_perm-5	CtDuGdAlD	0.66278	0.47299	0.22667	dwpc	1
rephetio-v2.0	CtDuGdCpD	0.12371	0.52662	0.24395	dwpc	0
rephetio-v2.0_perm-1	CtDuGdCpD	0.16238	0.54205	0.24748	dwpc	1
rephetio-v2.0_perm-2	CtDuGdCpD	0.14967	0.54264	0.26115	dwpc	1
rephetio-v2.0_perm-3	CtDuGdCpD	0.12424	0.52943	0.25797	dwpc	1
rephetio-v2.0_perm-4	CtDuGdCpD	0.1555	0.54283	0.25228	dwpc	1
rephetio-v2.0_perm-5	CtDuGdCpD	0.13828	0.5316	0.24417	dwpc	1
rephetio-v2.0	CtDuGdCtD	0.45377	0.56214	0.30324	dwpc	0
rephetio-v2.0_perm-1	CtDuGdCtD	0.50093	0.56904	0.29379	dwpc	1
rephetio-v2.0_perm-2	CtDuGdCtD	0.53325	0.54719	0.31066	dwpc	1
rephetio-v2.0_perm-3	CtDuGdCtD	0.51815	0.54929	0.30745	dwpc	1
rephetio-v2.0_perm-4	CtDuGdCtD	0.52901	0.54858	0.29411	dwpc	1
rephetio-v2.0_perm-5	CtDuGdCtD	0.53748	0.54708	0.29237	dwpc	1
rephetio-v2.0	CtDuGdD	0.18013	0.52596	0.23108	dwpc	0
rephetio-v2.0_perm-1	CtDuGdD	0.21007	0.52529	0.22406	dwpc	1
rephetio-v2.0_perm-2	CtDuGdD	0.20053	0.52138	0.2292	dwpc	1
rephetio-v2.0_perm-3	CtDuGdD	0.19311	0.52301	0.23849	dwpc	1
rephetio-v2.0_perm-4	CtDuGdD	0.20318	0.52479	0.23651	dwpc	1
rephetio-v2.0_perm-5	CtDuGdD	0.20689	0.51879	0.22325	dwpc	1
rephetio-v2.0	CtDuGdDrD	0.42384	0.50194	0.22483	dwpc	0
rephetio-v2.0_perm-1	CtDuGdDrD	0.39576	0.47326	0.18983	dwpc	1
rephetio-v2.0_perm-2	CtDuGdDrD	0.41616	0.48544	0.21858	dwpc	1
rephetio-v2.0_perm-3	CtDuGdDrD	0.4098	0.52628	0.25942	dwpc	1
rephetio-v2.0_perm-4	CtDuGdDrD	0.41457	0.48724	0.20488	dwpc	1
rephetio-v2.0_perm-5	CtDuGdDrD	0.42967	0.4749	0.20698	dwpc	1
rephetio-v2.0	CtDuGeAlD	0.75205	0.4689	0.23387	dwpc	0
rephetio-v2.0_perm-1	CtDuGeAlD	0.70358	0.48544	0.21907	dwpc	1
rephetio-v2.0_perm-2	CtDuGeAlD	0.71523	0.48174	0.24866	dwpc	1
rephetio-v2.0_perm-3	CtDuGeAlD	0.70437	0.49506	0.27282	dwpc	1
rephetio-v2.0_perm-4	CtDuGeAlD	0.72477	0.48086	0.23487	dwpc	1
rephetio-v2.0_perm-5	CtDuGeAlD	0.73457	0.47015	0.22893	dwpc	1
rephetio-v2.0	CtDuGiGaD	0.67205	0.5122	0.2894	dwpc	0
rephetio-v2.0_perm-1	CtDuGiGaD	0.67682	0.52339	0.26688	dwpc	1
rephetio-v2.0_perm-2	CtDuGiGaD	0.68689	0.50926	0.29891	dwpc	1
rephetio-v2.0_perm-3	CtDuGiGaD	0.63974	0.52109	0.30855	dwpc	1
rephetio-v2.0_perm-4	CtDuGiGaD	0.68556	0.51337	0.286	dwpc	1
rephetio-v2.0_perm-5	CtDuGiGaD	0.68185	0.51221	0.27828	dwpc	1
rephetio-v2.0	CtDuGiGdD	0.30093	0.5072	0.23972	dwpc	0
rephetio-v2.0_perm-1	CtDuGiGdD	0.29007	0.52051	0.22028	dwpc	1
rephetio-v2.0_perm-2	CtDuGiGdD	0.30464	0.518	0.23308	dwpc	1
rephetio-v2.0_perm-3	CtDuGiGdD	0.27815	0.52334	0.23787	dwpc	1
rephetio-v2.0_perm-4	CtDuGiGdD	0.29404	0.51402	0.23077	dwpc	1
rephetio-v2.0_perm-5	CtDuGiGdD	0.30119	0.51418	0.22216	dwpc	1
rephetio-v2.0	CtDuGiGuD	0.29483	0.50392	0.24968	dwpc	0
rephetio-v2.0_perm-1	CtDuGiGuD	0.30623	0.53424	0.22522	dwpc	1
rephetio-v2.0_perm-2	CtDuGiGuD	0.3049	0.52786	0.23862	dwpc	1
rephetio-v2.0_perm-3	CtDuGiGuD	0.27497	0.52675	0.24318	dwpc	1
rephetio-v2.0_perm-4	CtDuGiGuD	0.30728	0.53081	0.24669	dwpc	1
rephetio-v2.0_perm-5	CtDuGiGuD	0.3094	0.52341	0.23128	dwpc	1
rephetio-v2.0	CtDuGr>GaD	0.65722	0.50813	0.26486	dwpc	0
rephetio-v2.0_perm-1	CtDuGr>GaD	0.66781	0.52512	0.26855	dwpc	1
rephetio-v2.0_perm-2	CtDuGr>GaD	0.69669	0.51206	0.3042	dwpc	1
rephetio-v2.0_perm-3	CtDuGr>GaD	0.68106	0.51314	0.30312	dwpc	1
rephetio-v2.0_perm-4	CtDuGr>GaD	0.6604	0.51827	0.28952	dwpc	1
rephetio-v2.0_perm-5	CtDuGr>GaD	0.66861	0.51453	0.27971	dwpc	1
rephetio-v2.0	CtDuGr>GdD	0.2845	0.50785	0.23305	dwpc	0
rephetio-v2.0_perm-1	CtDuGr>GdD	0.29722	0.52361	0.2216	dwpc	1
rephetio-v2.0_perm-2	CtDuGr>GdD	0.31311	0.51398	0.2278	dwpc	1
rephetio-v2.0_perm-3	CtDuGr>GdD	0.28795	0.52196	0.24229	dwpc	1
rephetio-v2.0_perm-4	CtDuGr>GdD	0.29377	0.51596	0.23158	dwpc	1
rephetio-v2.0_perm-5	CtDuGr>GdD	0.29775	0.51826	0.22219	dwpc	1
rephetio-v2.0	CtDuGr>GuD	0.28821	0.51125	0.24436	dwpc	0
rephetio-v2.0_perm-1	CtDuGr>GuD	0.31205	0.53093	0.22722	dwpc	1
rephetio-v2.0_perm-2	CtDuGr>GuD	0.31735	0.52576	0.24188	dwpc	1
rephetio-v2.0_perm-3	CtDuGr>GuD	0.29669	0.52087	0.24544	dwpc	1
rephetio-v2.0_perm-4	CtDuGr>GuD	0.29616	0.5256	0.24422	dwpc	1
rephetio-v2.0_perm-5	CtDuGr>GuD	0.30305	0.51908	0.2276	dwpc	1
rephetio-v2.0	CtDuGuAlD	0.62305	0.45898	0.22005	dwpc	0
rephetio-v2.0_perm-1	CtDuGuAlD	0.65854	0.48385	0.21335	dwpc	1
rephetio-v2.0_perm-2	CtDuGuAlD	0.62914	0.4959	0.24508	dwpc	1
rephetio-v2.0_perm-3	CtDuGuAlD	0.64848	0.48667	0.26519	dwpc	1
rephetio-v2.0_perm-4	CtDuGuAlD	0.68	0.46201	0.22387	dwpc	1
rephetio-v2.0_perm-5	CtDuGuAlD	0.67311	0.46888	0.22507	dwpc	1
rephetio-v2.0	CtDuGuCpD	0.1057	0.52513	0.24272	dwpc	0
rephetio-v2.0_perm-1	CtDuGuCpD	0.14728	0.5305	0.23745	dwpc	1
rephetio-v2.0_perm-2	CtDuGuCpD	0.12636	0.52409	0.23768	dwpc	1
rephetio-v2.0_perm-3	CtDuGuCpD	0.11099	0.5344	0.26776	dwpc	1
rephetio-v2.0_perm-4	CtDuGuCpD	0.12927	0.52916	0.24095	dwpc	1
rephetio-v2.0_perm-5	CtDuGuCpD	0.1306	0.51514	0.22136	dwpc	1
rephetio-v2.0	CtDuGuCtD	0.4257	0.56533	0.3016	dwpc	0
rephetio-v2.0_perm-1	CtDuGuCtD	0.50967	0.56497	0.28615	dwpc	1
rephetio-v2.0_perm-2	CtDuGuCtD	0.52424	0.54706	0.29991	dwpc	1
rephetio-v2.0_perm-3	CtDuGuCtD	0.50225	0.54982	0.29619	dwpc	1
rephetio-v2.0_perm-4	CtDuGuCtD	0.51603	0.56029	0.29479	dwpc	1
rephetio-v2.0_perm-5	CtDuGuCtD	0.49722	0.56414	0.30288	dwpc	1
rephetio-v2.0	CtDuGuD	0.19762	0.53319	0.26913	dwpc	0
rephetio-v2.0_perm-1	CtDuGuD	0.24583	0.53486	0.22859	dwpc	1
rephetio-v2.0_perm-2	CtDuGuD	0.23576	0.52316	0.24433	dwpc	1
rephetio-v2.0_perm-3	CtDuGuD	0.22543	0.53261	0.24915	dwpc	1
rephetio-v2.0_perm-4	CtDuGuD	0.23179	0.5273	0.2445	dwpc	1
rephetio-v2.0_perm-5	CtDuGuD	0.23947	0.51679	0.21764	dwpc	1
rephetio-v2.0	CtDuGuDrD	0.42358	0.51502	0.25787	dwpc	0
rephetio-v2.0_perm-1	CtDuGuDrD	0.41695	0.47253	0.19064	dwpc	1
rephetio-v2.0_perm-2	CtDuGuDrD	0.44954	0.47362	0.21495	dwpc	1
rephetio-v2.0_perm-3	CtDuGuDrD	0.44874	0.52649	0.26766	dwpc	1
rephetio-v2.0_perm-4	CtDuGuDrD	0.44715	0.47886	0.20235	dwpc	1
rephetio-v2.0_perm-5	CtDuGuDrD	0.46649	0.46817	0.20772	dwpc	1
rephetio-v2.0	CuG<rG<rGaD	0.66437	0.62586	0.35657	dwpc	0
rephetio-v2.0_perm-1	CuG<rG<rGaD	0.66675	0.62961	0.33687	dwpc	1
rephetio-v2.0_perm-2	CuG<rG<rGaD	0.6694	0.62083	0.32772	dwpc	1
rephetio-v2.0_perm-3	CuG<rG<rGaD	0.66517	0.62927	0.33969	dwpc	1
rephetio-v2.0_perm-4	CuG<rG<rGaD	0.67258	0.61229	0.33235	dwpc	1
rephetio-v2.0_perm-5	CuG<rG<rGaD	0.65536	0.63084	0.35085	dwpc	1
rephetio-v2.0	CuG<rG<rGdD	0.30649	0.59046	0.30014	dwpc	0
rephetio-v2.0_perm-1	CuG<rG<rGdD	0.31073	0.58308	0.28038	dwpc	1
rephetio-v2.0_perm-2	CuG<rG<rGdD	0.31788	0.57276	0.26279	dwpc	1
rephetio-v2.0_perm-3	CuG<rG<rGdD	0.3155	0.58293	0.27683	dwpc	1
rephetio-v2.0_perm-4	CuG<rG<rGdD	0.30728	0.56894	0.25946	dwpc	1
rephetio-v2.0_perm-5	CuG<rG<rGdD	0.3094	0.58531	0.27334	dwpc	1
rephetio-v2.0	CuG<rG<rGuD	0.31417	0.59427	0.30317	dwpc	0
rephetio-v2.0_perm-1	CuG<rG<rGuD	0.32397	0.60154	0.28467	dwpc	1
rephetio-v2.0_perm-2	CuG<rG<rGuD	0.32079	0.59166	0.27683	dwpc	1
rephetio-v2.0_perm-3	CuG<rG<rGuD	0.31868	0.59295	0.28655	dwpc	1
rephetio-v2.0_perm-4	CuG<rG<rGuD	0.30675	0.57046	0.2615	dwpc	1
rephetio-v2.0_perm-5	CuG<rG<rGuD	0.29801	0.58485	0.28222	dwpc	1
rephetio-v2.0	CuG<rGaD	0.62596	0.63123	0.35666	dwpc	0
rephetio-v2.0_perm-1	CuG<rGaD	0.6053	0.6274	0.33368	dwpc	1
rephetio-v2.0_perm-2	CuG<rGaD	0.62066	0.61787	0.32815	dwpc	1
rephetio-v2.0_perm-3	CuG<rGaD	0.60026	0.62752	0.33843	dwpc	1
rephetio-v2.0_perm-4	CuG<rGaD	0.61219	0.61243	0.33037	dwpc	1
rephetio-v2.0_perm-5	CuG<rGaD	0.58808	0.62938	0.34968	dwpc	1
rephetio-v2.0	CuG<rGaDrD	0.63788	0.58179	0.26416	dwpc	0
rephetio-v2.0_perm-1	CuG<rGaDrD	0.60715	0.56866	0.25514	dwpc	1
rephetio-v2.0_perm-2	CuG<rGaDrD	0.62755	0.57936	0.26092	dwpc	1
rephetio-v2.0_perm-3	CuG<rGaDrD	0.62411	0.603	0.28545	dwpc	1
rephetio-v2.0_perm-4	CuG<rGaDrD	0.61642	0.55875	0.24762	dwpc	1
rephetio-v2.0_perm-5	CuG<rGaDrD	0.59523	0.59733	0.26929	dwpc	1
rephetio-v2.0	CuG<rGbCpD	0.25801	0.59567	0.3134	dwpc	0
rephetio-v2.0_perm-1	CuG<rGbCpD	0.27311	0.60053	0.30579	dwpc	1
rephetio-v2.0_perm-2	CuG<rGbCpD	0.28291	0.589	0.29637	dwpc	1
rephetio-v2.0_perm-3	CuG<rGbCpD	0.26119	0.59067	0.29736	dwpc	1
rephetio-v2.0_perm-4	CuG<rGbCpD	0.27046	0.57968	0.28073	dwpc	1
rephetio-v2.0_perm-5	CuG<rGbCpD	0.23444	0.60118	0.31231	dwpc	1
rephetio-v2.0	CuG<rGbCtD	0.57298	0.61961	0.35563	dwpc	0
rephetio-v2.0_perm-1	CuG<rGbCtD	0.53298	0.64441	0.35318	dwpc	1
rephetio-v2.0_perm-2	CuG<rGbCtD	0.55232	0.6311	0.34992	dwpc	1
rephetio-v2.0_perm-3	CuG<rGbCtD	0.54623	0.63457	0.33429	dwpc	1
rephetio-v2.0_perm-4	CuG<rGbCtD	0.56848	0.62076	0.3303	dwpc	1
rephetio-v2.0_perm-5	CuG<rGbCtD	0.51921	0.65162	0.37412	dwpc	1
rephetio-v2.0	CuG<rGcGaD	0.6498	0.62114	0.32538	dwpc	0
rephetio-v2.0_perm-1	CuG<rGcGaD	0.62384	0.63451	0.33965	dwpc	1
rephetio-v2.0_perm-2	CuG<rGcGaD	0.63364	0.61882	0.32912	dwpc	1
rephetio-v2.0_perm-3	CuG<rGcGaD	0.62331	0.62843	0.3362	dwpc	1
rephetio-v2.0_perm-4	CuG<rGcGaD	0.63311	0.61078	0.32614	dwpc	1
rephetio-v2.0_perm-5	CuG<rGcGaD	0.60318	0.62997	0.34829	dwpc	1
rephetio-v2.0	CuG<rGcGdD	0.3049	0.58532	0.28059	dwpc	0
rephetio-v2.0_perm-1	CuG<rGcGdD	0.29536	0.58394	0.27868	dwpc	1
rephetio-v2.0_perm-2	CuG<rGcGdD	0.30384	0.57974	0.27002	dwpc	1
rephetio-v2.0_perm-3	CuG<rGcGdD	0.29801	0.57903	0.27695	dwpc	1
rephetio-v2.0_perm-4	CuG<rGcGdD	0.30172	0.57235	0.26621	dwpc	1
rephetio-v2.0_perm-5	CuG<rGcGdD	0.28503	0.57598	0.27758	dwpc	1
rephetio-v2.0	CuG<rGcGuD	0.30993	0.59194	0.30485	dwpc	0
rephetio-v2.0_perm-1	CuG<rGcGuD	0.29907	0.59503	0.29143	dwpc	1
rephetio-v2.0_perm-2	CuG<rGcGuD	0.30331	0.58361	0.27006	dwpc	1
rephetio-v2.0_perm-3	CuG<rGcGuD	0.29669	0.58921	0.28784	dwpc	1
rephetio-v2.0_perm-4	CuG<rGcGuD	0.3057	0.5862	0.27553	dwpc	1
rephetio-v2.0_perm-5	CuG<rGcGuD	0.28636	0.59111	0.28663	dwpc	1
rephetio-v2.0	CuG<rGdAlD	0.55735	0.58561	0.27895	dwpc	0
rephetio-v2.0_perm-1	CuG<rGdAlD	0.61828	0.59944	0.28157	dwpc	1
rephetio-v2.0_perm-2	CuG<rGdAlD	0.60159	0.59288	0.28016	dwpc	1
rephetio-v2.0_perm-3	CuG<rGdAlD	0.61404	0.5877	0.28492	dwpc	1
rephetio-v2.0_perm-4	CuG<rGdAlD	0.62384	0.55808	0.2632	dwpc	1
rephetio-v2.0_perm-5	CuG<rGdAlD	0.6106	0.59838	0.27561	dwpc	1
rephetio-v2.0	CuG<rGdCpD	0.26305	0.58088	0.29353	dwpc	0
rephetio-v2.0_perm-1	CuG<rGdCpD	0.25881	0.58185	0.2833	dwpc	1
rephetio-v2.0_perm-2	CuG<rGdCpD	0.25166	0.58274	0.28372	dwpc	1
rephetio-v2.0_perm-3	CuG<rGdCpD	0.22225	0.57393	0.29822	dwpc	1
rephetio-v2.0_perm-4	CuG<rGdCpD	0.26331	0.58577	0.28211	dwpc	1
rephetio-v2.0_perm-5	CuG<rGdCpD	0.2151	0.56304	0.27448	dwpc	1
rephetio-v2.0	CuG<rGdCtD	0.62781	0.62048	0.36394	dwpc	0
rephetio-v2.0_perm-1	CuG<rGdCtD	0.58755	0.6537	0.35724	dwpc	1
rephetio-v2.0_perm-2	CuG<rGdCtD	0.61589	0.62572	0.33195	dwpc	1
rephetio-v2.0_perm-3	CuG<rGdCtD	0.61669	0.63189	0.32569	dwpc	1
rephetio-v2.0_perm-4	CuG<rGdCtD	0.60848	0.62837	0.32731	dwpc	1
rephetio-v2.0_perm-5	CuG<rGdCtD	0.59179	0.65002	0.37387	dwpc	1
rephetio-v2.0	CuG<rGdD	0.28689	0.58094	0.2975	dwpc	0
rephetio-v2.0_perm-1	CuG<rGdD	0.26861	0.5767	0.27602	dwpc	1
rephetio-v2.0_perm-2	CuG<rGdD	0.28185	0.57225	0.26339	dwpc	1
rephetio-v2.0_perm-3	CuG<rGdD	0.2747	0.57473	0.27484	dwpc	1
rephetio-v2.0_perm-4	CuG<rGdD	0.27285	0.56559	0.25705	dwpc	1
rephetio-v2.0_perm-5	CuG<rGdD	0.2694	0.56925	0.26791	dwpc	1
rephetio-v2.0	CuG<rGdDrD	0.48503	0.55598	0.25991	dwpc	0
rephetio-v2.0_perm-1	CuG<rGdDrD	0.43285	0.54542	0.24442	dwpc	1
rephetio-v2.0_perm-2	CuG<rGdDrD	0.47338	0.53899	0.24433	dwpc	1
rephetio-v2.0_perm-3	CuG<rGdDrD	0.47629	0.5928	0.28855	dwpc	1
rephetio-v2.0_perm-4	CuG<rGdDrD	0.46119	0.53931	0.24076	dwpc	1
rephetio-v2.0_perm-5	CuG<rGdDrD	0.45483	0.52345	0.23595	dwpc	1
rephetio-v2.0	CuG<rGiGaD	0.66649	0.62518	0.35579	dwpc	0
rephetio-v2.0_perm-1	CuG<rGiGaD	0.6657	0.63171	0.33636	dwpc	1
rephetio-v2.0_perm-2	CuG<rGiGaD	0.66887	0.61858	0.32826	dwpc	1
rephetio-v2.0_perm-3	CuG<rGiGaD	0.66411	0.62665	0.33709	dwpc	1
rephetio-v2.0_perm-4	CuG<rGiGaD	0.6702	0.61181	0.3286	dwpc	1
rephetio-v2.0_perm-5	CuG<rGiGaD	0.65377	0.62986	0.35144	dwpc	1
rephetio-v2.0	CuG<rGiGdD	0.32265	0.59073	0.29577	dwpc	0
rephetio-v2.0_perm-1	CuG<rGiGdD	0.31205	0.58372	0.27834	dwpc	1
rephetio-v2.0_perm-2	CuG<rGiGdD	0.31974	0.57658	0.27038	dwpc	1
rephetio-v2.0_perm-3	CuG<rGiGdD	0.31152	0.58369	0.27531	dwpc	1
rephetio-v2.0_perm-4	CuG<rGiGdD	0.32	0.56932	0.25455	dwpc	1
rephetio-v2.0_perm-5	CuG<rGiGdD	0.30358	0.585	0.27531	dwpc	1
rephetio-v2.0	CuG<rGiGuD	0.32848	0.59982	0.31044	dwpc	0
rephetio-v2.0_perm-1	CuG<rGiGuD	0.31629	0.59681	0.2815	dwpc	1
rephetio-v2.0_perm-2	CuG<rGiGuD	0.31947	0.58931	0.27394	dwpc	1
rephetio-v2.0_perm-3	CuG<rGiGuD	0.32106	0.59382	0.27745	dwpc	1
rephetio-v2.0_perm-4	CuG<rGiGuD	0.32503	0.58977	0.27646	dwpc	1
rephetio-v2.0_perm-5	CuG<rGiGuD	0.31258	0.60286	0.28833	dwpc	1
rephetio-v2.0	CuG<rGr>GaD	0.66305	0.62385	0.34936	dwpc	0
rephetio-v2.0_perm-1	CuG<rGr>GaD	0.66834	0.62796	0.33718	dwpc	1
rephetio-v2.0_perm-2	CuG<rGr>GaD	0.67126	0.62409	0.33049	dwpc	1
rephetio-v2.0_perm-3	CuG<rGr>GaD	0.66781	0.6268	0.32831	dwpc	1
rephetio-v2.0_perm-4	CuG<rGr>GaD	0.67603	0.61496	0.33588	dwpc	1
rephetio-v2.0_perm-5	CuG<rGr>GaD	0.65934	0.63414	0.35502	dwpc	1
rephetio-v2.0	CuG<rGr>GdD	0.30967	0.58829	0.29252	dwpc	0
rephetio-v2.0_perm-1	CuG<rGr>GdD	0.30331	0.58332	0.284	dwpc	1
rephetio-v2.0_perm-2	CuG<rGr>GdD	0.32	0.57549	0.26184	dwpc	1
rephetio-v2.0_perm-3	CuG<rGr>GdD	0.31523	0.58244	0.2753	dwpc	1
rephetio-v2.0_perm-4	CuG<rGr>GdD	0.31947	0.57205	0.25666	dwpc	1
rephetio-v2.0_perm-5	CuG<rGr>GdD	0.30914	0.58625	0.27761	dwpc	1
rephetio-v2.0	CuG<rGr>GuD	0.3245	0.59903	0.30928	dwpc	0
rephetio-v2.0_perm-1	CuG<rGr>GuD	0.32556	0.60417	0.29062	dwpc	1
rephetio-v2.0_perm-2	CuG<rGr>GuD	0.32079	0.59014	0.27395	dwpc	1
rephetio-v2.0_perm-3	CuG<rGr>GuD	0.32795	0.59509	0.28791	dwpc	1
rephetio-v2.0_perm-4	CuG<rGr>GuD	0.33245	0.58904	0.27303	dwpc	1
rephetio-v2.0_perm-5	CuG<rGr>GuD	0.31762	0.60162	0.28849	dwpc	1
rephetio-v2.0	CuG<rGuAlD	0.55735	0.58569	0.28767	dwpc	0
rephetio-v2.0_perm-1	CuG<rGuAlD	0.61907	0.60203	0.28352	dwpc	1
rephetio-v2.0_perm-2	CuG<rGuAlD	0.60344	0.59526	0.28153	dwpc	1
rephetio-v2.0_perm-3	CuG<rGuAlD	0.61616	0.58673	0.2858	dwpc	1
rephetio-v2.0_perm-4	CuG<rGuAlD	0.62543	0.55709	0.26265	dwpc	1
rephetio-v2.0_perm-5	CuG<rGuAlD	0.61086	0.59813	0.27523	dwpc	1
rephetio-v2.0	CuG<rGuCpD	0.24715	0.59042	0.3051	dwpc	0
rephetio-v2.0_perm-1	CuG<rGuCpD	0.24689	0.57948	0.27915	dwpc	1
rephetio-v2.0_perm-2	CuG<rGuCpD	0.24079	0.58713	0.28756	dwpc	1
rephetio-v2.0_perm-3	CuG<rGuCpD	0.17404	0.55485	0.28504	dwpc	1
rephetio-v2.0_perm-4	CuG<rGuCpD	0.23735	0.56995	0.26623	dwpc	1
rephetio-v2.0_perm-5	CuG<rGuCpD	0.18861	0.55298	0.26815	dwpc	1
rephetio-v2.0	CuG<rGuCtD	0.6106	0.62155	0.36639	dwpc	0
rephetio-v2.0_perm-1	CuG<rGuCtD	0.57245	0.65834	0.35878	dwpc	1
rephetio-v2.0_perm-2	CuG<rGuCtD	0.6106	0.62662	0.33636	dwpc	1
rephetio-v2.0_perm-3	CuG<rGuCtD	0.61722	0.63006	0.32428	dwpc	1
rephetio-v2.0_perm-4	CuG<rGuCtD	0.60636	0.63062	0.33014	dwpc	1
rephetio-v2.0_perm-5	CuG<rGuCtD	0.59152	0.64959	0.37467	dwpc	1
rephetio-v2.0	CuG<rGuD	0.28768	0.58302	0.29983	dwpc	0
rephetio-v2.0_perm-1	CuG<rGuD	0.2845	0.58628	0.28017	dwpc	1
rephetio-v2.0_perm-2	CuG<rGuD	0.2906	0.58758	0.27903	dwpc	1
rephetio-v2.0_perm-3	CuG<rGuD	0.28265	0.58197	0.28435	dwpc	1
rephetio-v2.0_perm-4	CuG<rGuD	0.2649	0.56614	0.26168	dwpc	1
rephetio-v2.0_perm-5	CuG<rGuD	0.26199	0.57798	0.2803	dwpc	1
rephetio-v2.0	CuG<rGuDrD	0.49007	0.55676	0.26175	dwpc	0
rephetio-v2.0_perm-1	CuG<rGuDrD	0.43417	0.54407	0.24428	dwpc	1
rephetio-v2.0_perm-2	CuG<rGuDrD	0.48185	0.53536	0.24176	dwpc	1
rephetio-v2.0_perm-3	CuG<rGuDrD	0.47629	0.59674	0.2888	dwpc	1
rephetio-v2.0_perm-4	CuG<rGuDrD	0.45987	0.54091	0.23909	dwpc	1
rephetio-v2.0_perm-5	CuG<rGuDrD	0.45828	0.52434	0.23884	dwpc	1
rephetio-v2.0	CuGaD	0.19894	0.60571	0.34509	dwpc	0
rephetio-v2.0_perm-1	CuGaD	0.17722	0.57058	0.29104	dwpc	1
rephetio-v2.0_perm-2	CuGaD	0.19682	0.57183	0.28717	dwpc	1
rephetio-v2.0_perm-3	CuGaD	0.19629	0.57524	0.29402	dwpc	1
rephetio-v2.0_perm-4	CuGaD	0.2045	0.58426	0.30627	dwpc	1
rephetio-v2.0_perm-5	CuGaD	0.17987	0.5858	0.32284	dwpc	1
rephetio-v2.0	CuGaDaGaD	0.59205	0.61401	0.33414	dwpc	0
rephetio-v2.0_perm-1	CuGaDaGaD	0.57033	0.61725	0.33447	dwpc	1
rephetio-v2.0_perm-2	CuGaDaGaD	0.57166	0.6148	0.31674	dwpc	1
rephetio-v2.0_perm-3	CuGaDaGaD	0.59126	0.61341	0.32895	dwpc	1
rephetio-v2.0_perm-4	CuGaDaGaD	0.59603	0.60008	0.31589	dwpc	1
rephetio-v2.0_perm-5	CuGaDaGaD	0.57272	0.61842	0.34517	dwpc	1
rephetio-v2.0	CuGaDaGdD	0.27179	0.58332	0.31018	dwpc	0
rephetio-v2.0_perm-1	CuGaDaGdD	0.24053	0.57954	0.28853	dwpc	1
rephetio-v2.0_perm-2	CuGaDaGdD	0.2604	0.57378	0.26585	dwpc	1
rephetio-v2.0_perm-3	CuGaDaGdD	0.25563	0.57065	0.27149	dwpc	1
rephetio-v2.0_perm-4	CuGaDaGdD	0.2657	0.56678	0.25531	dwpc	1
rephetio-v2.0_perm-5	CuGaDaGdD	0.25483	0.57157	0.2731	dwpc	1
rephetio-v2.0	CuGaDaGuD	0.26781	0.58622	0.30506	dwpc	0
rephetio-v2.0_perm-1	CuGaDaGuD	0.25245	0.58395	0.28574	dwpc	1
rephetio-v2.0_perm-2	CuGaDaGuD	0.26331	0.58071	0.27019	dwpc	1
rephetio-v2.0_perm-3	CuGaDaGuD	0.2596	0.57544	0.27321	dwpc	1
rephetio-v2.0_perm-4	CuGaDaGuD	0.26437	0.57331	0.26312	dwpc	1
