hetnet	feature	nonzero	auroc	auprc	feature_type	permuted
rephetio-v2.0_perm-1	CbGr>GbCpD	0.18758	0.558	0.14449	dwpc	1
rephetio-v2.0_perm-2	CbGr>GbCpD	0.1819	0.53429	0.12967	dwpc	1
rephetio-v2.0_perm-3	CbGr>GbCpD	0.16101	0.54068	0.13718	dwpc	1
rephetio-v2.0_perm-4	CbGr>GbCpD	0.14865	0.53702	0.13376	dwpc	1
rephetio-v2.0_perm-5	CbGr>GbCpD	0.16586	0.53508	0.13358	dwpc	1
rephetio-v2.0	CbGr>GbCtD	0.47921	0.61575	0.30373	dwpc	0
rephetio-v2.0_perm-1	CbGr>GbCtD	0.47395	0.60077	0.14373	dwpc	1
rephetio-v2.0_perm-2	CbGr>GbCtD	0.42875	0.59277	0.14659	dwpc	1
rephetio-v2.0_perm-3	CbGr>GbCtD	0.41573	0.61083	0.16164	dwpc	1
rephetio-v2.0_perm-4	CbGr>GbCtD	0.46362	0.5899	0.14015	dwpc	1
rephetio-v2.0_perm-5	CbGr>GbCtD	0.42698	0.60488	0.14694	dwpc	1
rephetio-v2.0	CbGr>GcGaD	0.72715	0.62397	0.29089	dwpc	0
rephetio-v2.0_perm-1	CbGr>GcGaD	0.68737	0.57447	0.1418	dwpc	1
rephetio-v2.0_perm-2	CbGr>GcGaD	0.72059	0.58297	0.14583	dwpc	1
rephetio-v2.0_perm-3	CbGr>GcGaD	0.68309	0.59551	0.16067	dwpc	1
rephetio-v2.0_perm-4	CbGr>GcGaD	0.72889	0.58093	0.14342	dwpc	1
rephetio-v2.0_perm-5	CbGr>GcGaD	0.69709	0.59386	0.14998	dwpc	1
rephetio-v2.0	CbGr>GcGdD	0.34146	0.56529	0.25448	dwpc	0
rephetio-v2.0_perm-1	CbGr>GcGdD	0.33291	0.54028	0.12047	dwpc	1
rephetio-v2.0_perm-2	CbGr>GcGdD	0.35123	0.54424	0.12121	dwpc	1
rephetio-v2.0_perm-3	CbGr>GcGdD	0.34644	0.55501	0.13097	dwpc	1
rephetio-v2.0_perm-4	CbGr>GcGdD	0.36338	0.54842	0.12562	dwpc	1
rephetio-v2.0_perm-5	CbGr>GcGdD	0.35011	0.5514	0.12639	dwpc	1
rephetio-v2.0	CbGr>GcGuD	0.34887	0.57172	0.25678	dwpc	0
rephetio-v2.0_perm-1	CbGr>GcGuD	0.33519	0.54925	0.12346	dwpc	1
rephetio-v2.0_perm-2	CbGr>GcGuD	0.36265	0.55295	0.12851	dwpc	1
rephetio-v2.0_perm-3	CbGr>GcGuD	0.34062	0.5684	0.14121	dwpc	1
rephetio-v2.0_perm-4	CbGr>GcGuD	0.35085	0.55572	0.13009	dwpc	1
rephetio-v2.0_perm-5	CbGr>GcGuD	0.34655	0.54765	0.12641	dwpc	1
rephetio-v2.0	CbGr>GdAlD	0.76026	0.57587	0.24975	dwpc	0
rephetio-v2.0_perm-1	CbGr>GdAlD	0.81299	0.52671	0.11181	dwpc	1
rephetio-v2.0_perm-2	CbGr>GdAlD	0.80897	0.53578	0.12414	dwpc	1
rephetio-v2.0_perm-3	CbGr>GdAlD	0.80875	0.5376	0.13322	dwpc	1
rephetio-v2.0_perm-4	CbGr>GdAlD	0.81518	0.5017	0.10834	dwpc	1
rephetio-v2.0_perm-5	CbGr>GdAlD	0.82245	0.53522	0.12235	dwpc	1
rephetio-v2.0	CbGr>GdCpD	0.31126	0.57784	0.26791	dwpc	0
rephetio-v2.0_perm-1	CbGr>GdCpD	0.31635	0.56553	0.13429	dwpc	1
rephetio-v2.0_perm-2	CbGr>GdCpD	0.33752	0.55942	0.13548	dwpc	1
rephetio-v2.0_perm-3	CbGr>GdCpD	0.28482	0.54743	0.1351	dwpc	1
rephetio-v2.0_perm-4	CbGr>GdCpD	0.32792	0.58512	0.14049	dwpc	1
rephetio-v2.0_perm-5	CbGr>GdCpD	0.28694	0.54525	0.13303	dwpc	1
rephetio-v2.0	CbGr>GdCtD	0.82808	0.65074	0.32751	dwpc	0
rephetio-v2.0_perm-1	CbGr>GdCtD	0.77602	0.61137	0.1616	dwpc	1
rephetio-v2.0_perm-2	CbGr>GdCtD	0.84252	0.59686	0.15924	dwpc	1
rephetio-v2.0_perm-3	CbGr>GdCtD	0.81769	0.61066	0.16722	dwpc	1
rephetio-v2.0_perm-4	CbGr>GdCtD	0.79069	0.59159	0.14934	dwpc	1
rephetio-v2.0_perm-5	CbGr>GdCtD	0.79692	0.62937	0.17383	dwpc	1
rephetio-v2.0	CbGr>GdD	0.28291	0.54985	0.24697	dwpc	0
rephetio-v2.0_perm-1	CbGr>GdD	0.28437	0.53131	0.11833	dwpc	1
rephetio-v2.0_perm-2	CbGr>GdD	0.2974	0.52956	0.11959	dwpc	1
rephetio-v2.0_perm-3	CbGr>GdD	0.28922	0.54432	0.13102	dwpc	1
rephetio-v2.0_perm-4	CbGr>GdD	0.29432	0.52351	0.11682	dwpc	1
rephetio-v2.0_perm-5	CbGr>GdD	0.28922	0.53907	0.12366	dwpc	1
rephetio-v2.0	CbGr>GdDrD	0.57907	0.52735	0.22337	dwpc	0
rephetio-v2.0_perm-1	CbGr>GdDrD	0.54647	0.47854	0.099025	dwpc	1
rephetio-v2.0_perm-2	CbGr>GdDrD	0.59309	0.48791	0.10851	dwpc	1
rephetio-v2.0_perm-3	CbGr>GdDrD	0.57376	0.56173	0.13925	dwpc	1
rephetio-v2.0_perm-4	CbGr>GdDrD	0.56101	0.4906	0.10486	dwpc	1
rephetio-v2.0_perm-5	CbGr>GdDrD	0.582	0.47042	0.10363	dwpc	1
rephetio-v2.0	CbGr>GeAlD	0.88795	0.59359	0.25589	dwpc	0
rephetio-v2.0_perm-1	CbGr>GeAlD	0.85739	0.52523	0.11159	dwpc	1
rephetio-v2.0_perm-2	CbGr>GeAlD	0.88921	0.52829	0.12233	dwpc	1
rephetio-v2.0_perm-3	CbGr>GeAlD	0.86781	0.55348	0.13116	dwpc	1
rephetio-v2.0_perm-4	CbGr>GeAlD	0.869	0.52464	0.11447	dwpc	1
rephetio-v2.0_perm-5	CbGr>GeAlD	0.87949	0.53931	0.12114	dwpc	1
rephetio-v2.0	CbGr>GiGaD	0.88053	0.63394	0.31263	dwpc	0
rephetio-v2.0_perm-1	CbGr>GiGaD	0.8651	0.58426	0.1491	dwpc	1
rephetio-v2.0_perm-2	CbGr>GiGaD	0.89363	0.57097	0.14923	dwpc	1
rephetio-v2.0_perm-3	CbGr>GiGaD	0.86653	0.59177	0.15991	dwpc	1
rephetio-v2.0_perm-4	CbGr>GiGaD	0.87043	0.57613	0.14932	dwpc	1
rephetio-v2.0_perm-5	CbGr>GiGaD	0.87379	0.59529	0.1574	dwpc	1
rephetio-v2.0	CbGr>GiGdD	0.39762	0.57253	0.25786	dwpc	0
rephetio-v2.0_perm-1	CbGr>GiGdD	0.3863	0.55437	0.12272	dwpc	1
rephetio-v2.0_perm-2	CbGr>GiGdD	0.40834	0.55677	0.12552	dwpc	1
rephetio-v2.0_perm-3	CbGr>GiGdD	0.39372	0.5651	0.13333	dwpc	1
rephetio-v2.0_perm-4	CbGr>GiGdD	0.39072	0.54576	0.12246	dwpc	1
rephetio-v2.0_perm-5	CbGr>GiGdD	0.40174	0.55934	0.12529	dwpc	1
rephetio-v2.0	CbGr>GiGuD	0.39179	0.57415	0.26863	dwpc	0
rephetio-v2.0_perm-1	CbGr>GiGuD	0.39986	0.56469	0.12456	dwpc	1
rephetio-v2.0_perm-2	CbGr>GiGuD	0.40734	0.55942	0.12792	dwpc	1
rephetio-v2.0_perm-3	CbGr>GiGuD	0.38648	0.56767	0.13388	dwpc	1
rephetio-v2.0_perm-4	CbGr>GiGuD	0.39598	0.56273	0.12929	dwpc	1
rephetio-v2.0_perm-5	CbGr>GiGuD	0.40773	0.5698	0.12815	dwpc	1
rephetio-v2.0	CbGr>Gr>GaD	0.8747	0.63523	0.31406	dwpc	0
rephetio-v2.0_perm-1	CbGr>Gr>GaD	0.86738	0.58018	0.1477	dwpc	1
rephetio-v2.0_perm-2	CbGr>Gr>GaD	0.89934	0.57972	0.15158	dwpc	1
rephetio-v2.0_perm-3	CbGr>Gr>GaD	0.87591	0.5876	0.15799	dwpc	1
rephetio-v2.0_perm-4	CbGr>Gr>GaD	0.87427	0.58088	0.15235	dwpc	1
rephetio-v2.0_perm-5	CbGr>Gr>GaD	0.88363	0.60141	0.16085	dwpc	1
rephetio-v2.0	CbGr>Gr>GdD	0.39629	0.56996	0.25547	dwpc	0
rephetio-v2.0_perm-1	CbGr>Gr>GdD	0.39143	0.55635	0.12354	dwpc	1
rephetio-v2.0_perm-2	CbGr>Gr>GdD	0.41462	0.55395	0.12496	dwpc	1
rephetio-v2.0_perm-3	CbGr>Gr>GdD	0.395	0.56766	0.13447	dwpc	1
rephetio-v2.0_perm-4	CbGr>Gr>GdD	0.39627	0.55146	0.12309	dwpc	1
rephetio-v2.0_perm-5	CbGr>Gr>GdD	0.41572	0.56151	0.12617	dwpc	1
rephetio-v2.0	CbGr>Gr>GuD	0.40212	0.5768	0.27239	dwpc	0
rephetio-v2.0_perm-1	CbGr>Gr>GuD	0.41228	0.56906	0.12669	dwpc	1
rephetio-v2.0_perm-2	CbGr>Gr>GuD	0.4209	0.56856	0.13019	dwpc	1
rephetio-v2.0_perm-3	CbGr>Gr>GuD	0.40806	0.57086	0.13636	dwpc	1
rephetio-v2.0_perm-4	CbGr>Gr>GuD	0.39072	0.55432	0.12796	dwpc	1
rephetio-v2.0_perm-5	CbGr>Gr>GuD	0.41714	0.57314	0.13069	dwpc	1
rephetio-v2.0	CbGr>GuAlD	0.75868	0.5812	0.25586	dwpc	0
rephetio-v2.0_perm-1	CbGr>GuAlD	0.81356	0.5295	0.11307	dwpc	1
rephetio-v2.0_perm-2	CbGr>GuAlD	0.80797	0.53824	0.12466	dwpc	1
rephetio-v2.0_perm-3	CbGr>GuAlD	0.8086	0.53755	0.13176	dwpc	1
rephetio-v2.0_perm-4	CbGr>GuAlD	0.81489	0.50108	0.10863	dwpc	1
rephetio-v2.0_perm-5	CbGr>GuAlD	0.82216	0.53673	0.12197	dwpc	1
rephetio-v2.0	CbGr>GuCpD	0.30649	0.58863	0.27601	dwpc	0
rephetio-v2.0_perm-1	CbGr>GuCpD	0.27038	0.55327	0.13122	dwpc	1
rephetio-v2.0_perm-2	CbGr>GuCpD	0.26356	0.55987	0.13962	dwpc	1
rephetio-v2.0_perm-3	CbGr>GuCpD	0.20801	0.54	0.13497	dwpc	1
rephetio-v2.0_perm-4	CbGr>GuCpD	0.25203	0.5533	0.13193	dwpc	1
rephetio-v2.0_perm-5	CbGr>GuCpD	0.23431	0.53521	0.12905	dwpc	1
rephetio-v2.0	CbGr>GuCtD	0.7894	0.6393	0.32916	dwpc	0
rephetio-v2.0_perm-1	CbGr>GuCtD	0.75161	0.60762	0.15916	dwpc	1
rephetio-v2.0_perm-2	CbGr>GuCtD	0.80183	0.60125	0.15915	dwpc	1
rephetio-v2.0_perm-3	CbGr>GuCtD	0.79242	0.6003	0.15868	dwpc	1
rephetio-v2.0_perm-4	CbGr>GuCtD	0.77175	0.59745	0.15071	dwpc	1
rephetio-v2.0_perm-5	CbGr>GuCtD	0.78109	0.63108	0.17321	dwpc	1
rephetio-v2.0	CbGr>GuD	0.29934	0.55793	0.26982	dwpc	0
rephetio-v2.0_perm-1	CbGr>GuD	0.3055	0.53776	0.1212	dwpc	1
rephetio-v2.0_perm-2	CbGr>GuD	0.32082	0.53373	0.12088	dwpc	1
rephetio-v2.0_perm-3	CbGr>GuD	0.29306	0.53711	0.12982	dwpc	1
rephetio-v2.0_perm-4	CbGr>GuD	0.30728	0.53291	0.12029	dwpc	1
rephetio-v2.0_perm-5	CbGr>GuD	0.31075	0.53823	0.12749	dwpc	1
rephetio-v2.0	CbGr>GuDrD	0.57775	0.52694	0.22839	dwpc	0
rephetio-v2.0_perm-1	CbGr>GuDrD	0.55946	0.4736	0.097515	dwpc	1
rephetio-v2.0_perm-2	CbGr>GuDrD	0.61479	0.48584	0.10969	dwpc	1
rephetio-v2.0_perm-3	CbGr>GuDrD	0.59477	0.56411	0.13471	dwpc	1
rephetio-v2.0_perm-4	CbGr>GuDrD	0.59291	0.48936	0.1047	dwpc	1
rephetio-v2.0_perm-5	CbGr>GuDrD	0.60354	0.47975	0.10835	dwpc	1
rephetio-v2.0	CbGuAdGaD	0.97377	0.64695	0.32637	dwpc	0
rephetio-v2.0_perm-1	CbGuAdGaD	0.98073	0.62125	0.16934	dwpc	1
rephetio-v2.0_perm-2	CbGuAdGaD	0.98001	0.62241	0.17198	dwpc	1
rephetio-v2.0_perm-3	CbGuAdGaD	0.976	0.61542	0.16615	dwpc	1
rephetio-v2.0_perm-4	CbGuAdGaD	0.98135	0.62604	0.17141	dwpc	1
rephetio-v2.0_perm-5	CbGuAdGaD	0.9759	0.63134	0.17151	dwpc	1
rephetio-v2.0	CbGuAdGdD	0.47205	0.57885	0.25867	dwpc	0
rephetio-v2.0_perm-1	CbGuAdGdD	0.46781	0.56658	0.12637	dwpc	1
rephetio-v2.0_perm-2	CbGuAdGdD	0.46916	0.56658	0.12953	dwpc	1
rephetio-v2.0_perm-3	CbGuAdGdD	0.45861	0.5709	0.13014	dwpc	1
rephetio-v2.0_perm-4	CbGuAdGdD	0.4686	0.56618	0.12729	dwpc	1
rephetio-v2.0_perm-5	CbGuAdGdD	0.46392	0.56464	0.12552	dwpc	1
rephetio-v2.0	CbGuAdGuD	0.48026	0.59442	0.26	dwpc	0
rephetio-v2.0_perm-1	CbGuAdGuD	0.47837	0.58414	0.13104	dwpc	1
rephetio-v2.0_perm-2	CbGuAdGuD	0.48115	0.58227	0.13343	dwpc	1
rephetio-v2.0_perm-3	CbGuAdGuD	0.48034	0.58804	0.13544	dwpc	1
rephetio-v2.0_perm-4	CbGuAdGuD	0.47729	0.5839	0.13185	dwpc	1
rephetio-v2.0_perm-5	CbGuAdGuD	0.47761	0.5793	0.12931	dwpc	1
rephetio-v2.0	CbGuAeGaD	0.97377	0.65979	0.34156	dwpc	0
rephetio-v2.0_perm-1	CbGuAeGaD	0.98073	0.61943	0.16892	dwpc	1
rephetio-v2.0_perm-2	CbGuAeGaD	0.98001	0.62227	0.17154	dwpc	1
rephetio-v2.0_perm-3	CbGuAeGaD	0.97615	0.61249	0.16538	dwpc	1
rephetio-v2.0_perm-4	CbGuAeGaD	0.98135	0.62521	0.17128	dwpc	1
rephetio-v2.0_perm-5	CbGuAeGaD	0.97618	0.63291	0.17312	dwpc	1
rephetio-v2.0	CbGuAeGdD	0.47285	0.57885	0.25469	dwpc	0
rephetio-v2.0_perm-1	CbGuAeGdD	0.46838	0.56779	0.1269	dwpc	1
rephetio-v2.0_perm-2	CbGuAeGdD	0.47073	0.56556	0.12901	dwpc	1
rephetio-v2.0_perm-3	CbGuAeGdD	0.47054	0.56929	0.12986	dwpc	1
rephetio-v2.0_perm-4	CbGuAeGdD	0.46903	0.56682	0.12733	dwpc	1
rephetio-v2.0_perm-5	CbGuAeGdD	0.46677	0.56465	0.12563	dwpc	1
rephetio-v2.0	CbGuAeGuD	0.48053	0.59505	0.26096	dwpc	0
rephetio-v2.0_perm-1	CbGuAeGuD	0.4788	0.58443	0.13056	dwpc	1
rephetio-v2.0_perm-2	CbGuAeGuD	0.4823	0.58254	0.13347	dwpc	1
rephetio-v2.0_perm-3	CbGuAeGuD	0.48034	0.58716	0.13399	dwpc	1
rephetio-v2.0_perm-4	CbGuAeGuD	0.478	0.58355	0.1313	dwpc	1
rephetio-v2.0_perm-5	CbGuAeGuD	0.47946	0.58064	0.12965	dwpc	1
rephetio-v2.0	CbGuAlD	0.7155	0.61861	0.29159	dwpc	0
rephetio-v2.0_perm-1	CbGuAlD	0.76188	0.53819	0.11866	dwpc	1
rephetio-v2.0_perm-2	CbGuAlD	0.75243	0.56362	0.12975	dwpc	1
rephetio-v2.0_perm-3	CbGuAlD	0.77126	0.54149	0.12492	dwpc	1
rephetio-v2.0_perm-4	CbGuAlD	0.77047	0.52475	0.11816	dwpc	1
rephetio-v2.0_perm-5	CbGuAlD	0.77153	0.54434	0.12168	dwpc	1
rephetio-v2.0	CbGuAlDrD	0.87841	0.57108	0.25854	dwpc	0
rephetio-v2.0_perm-1	CbGuAlDrD	0.88408	0.49858	0.10538	dwpc	1
rephetio-v2.0_perm-2	CbGuAlDrD	0.92476	0.51727	0.11247	dwpc	1
rephetio-v2.0_perm-3	CbGuAlDrD	0.90047	0.5143	0.10951	dwpc	1
rephetio-v2.0_perm-4	CbGuAlDrD	0.92525	0.51356	0.11135	dwpc	1
rephetio-v2.0_perm-5	CbGuAlDrD	0.92342	0.51628	0.10898	dwpc	1
rephetio-v2.0	CbGuAuGaD	0.97377	0.66714	0.35098	dwpc	0
rephetio-v2.0_perm-1	CbGuAuGaD	0.98073	0.62135	0.16897	dwpc	1
rephetio-v2.0_perm-2	CbGuAuGaD	0.97987	0.62235	0.17123	dwpc	1
rephetio-v2.0_perm-3	CbGuAuGaD	0.97615	0.61375	0.16548	dwpc	1
rephetio-v2.0_perm-4	CbGuAuGaD	0.98135	0.62597	0.17179	dwpc	1
rephetio-v2.0_perm-5	CbGuAuGaD	0.97618	0.63309	0.17235	dwpc	1
rephetio-v2.0	CbGuAuGdD	0.47179	0.58005	0.25939	dwpc	0
rephetio-v2.0_perm-1	CbGuAuGdD	0.46652	0.56729	0.12662	dwpc	1
rephetio-v2.0_perm-2	CbGuAuGdD	0.47002	0.56588	0.12944	dwpc	1
rephetio-v2.0_perm-3	CbGuAuGdD	0.46486	0.56925	0.12956	dwpc	1
rephetio-v2.0_perm-4	CbGuAuGdD	0.46875	0.56586	0.12667	dwpc	1
rephetio-v2.0_perm-5	CbGuAuGdD	0.4672	0.56334	0.1252	dwpc	1
rephetio-v2.0	CbGuAuGuD	0.47894	0.59649	0.26339	dwpc	0
rephetio-v2.0_perm-1	CbGuAuGuD	0.47823	0.58468	0.13098	dwpc	1
rephetio-v2.0_perm-2	CbGuAuGuD	0.48087	0.58283	0.13394	dwpc	1
rephetio-v2.0_perm-3	CbGuAuGuD	0.47934	0.58741	0.13424	dwpc	1
rephetio-v2.0_perm-4	CbGuAuGuD	0.47729	0.58349	0.13156	dwpc	1
rephetio-v2.0_perm-5	CbGuAuGuD	0.47889	0.58012	0.12964	dwpc	1
rephetio-v2.0	CbGuCbGaD	0.47576	0.61102	0.28817	dwpc	0
rephetio-v2.0_perm-1	CbGuCbGaD	0.46495	0.55705	0.13919	dwpc	1
rephetio-v2.0_perm-2	CbGuCbGaD	0.50914	0.55681	0.13594	dwpc	1
rephetio-v2.0_perm-3	CbGuCbGaD	0.48034	0.55843	0.14091	dwpc	1
rephetio-v2.0_perm-4	CbGuCbGaD	0.47629	0.56029	0.13922	dwpc	1
rephetio-v2.0_perm-5	CbGuCbGaD	0.45936	0.55674	0.14204	dwpc	1
rephetio-v2.0	CbGuCbGdD	0.17245	0.55068	0.26908	dwpc	0
rephetio-v2.0_perm-1	CbGuCbGdD	0.15218	0.53413	0.1325	dwpc	1
rephetio-v2.0_perm-2	CbGuCbGdD	0.16448	0.5257	0.12419	dwpc	1
rephetio-v2.0_perm-3	CbGuCbGdD	0.14894	0.52343	0.12678	dwpc	1
rephetio-v2.0_perm-4	CbGuCbGdD	0.15335	0.52454	0.12473	dwpc	1
rephetio-v2.0_perm-5	CbGuCbGdD	0.15673	0.52236	0.12247	dwpc	1
rephetio-v2.0	CbGuCbGuD	0.16848	0.53409	0.24124	dwpc	0
rephetio-v2.0_perm-1	CbGuCbGuD	0.15261	0.52464	0.12572	dwpc	1
rephetio-v2.0_perm-2	CbGuCbGuD	0.15834	0.53168	0.132	dwpc	1
rephetio-v2.0_perm-3	CbGuCbGuD	0.16073	0.52946	0.13203	dwpc	1
rephetio-v2.0_perm-4	CbGuCbGuD	0.15065	0.52242	0.12363	dwpc	1
rephetio-v2.0_perm-5	CbGuCbGuD	0.15374	0.52336	0.12402	dwpc	1
rephetio-v2.0	CbGuCdGaD	0.57669	0.62114	0.31201	dwpc	0
rephetio-v2.0_perm-1	CbGuCdGaD	0.54889	0.55401	0.14379	dwpc	1
rephetio-v2.0_perm-2	CbGuCdGaD	0.5721	0.55729	0.1416	dwpc	1
rephetio-v2.0_perm-3	CbGuCdGaD	0.57035	0.54372	0.14203	dwpc	1
rephetio-v2.0_perm-4	CbGuCdGaD	0.57084	0.56355	0.14404	dwpc	1
rephetio-v2.0_perm-5	CbGuCdGaD	0.55205	0.56436	0.14279	dwpc	1
rephetio-v2.0	CbGuCdGdD	0.27073	0.57473	0.26372	dwpc	0
rephetio-v2.0_perm-1	CbGuCdGdD	0.25353	0.53923	0.12589	dwpc	1
rephetio-v2.0_perm-2	CbGuCdGdD	0.26985	0.54932	0.12792	dwpc	1
rephetio-v2.0_perm-3	CbGuCdGdD	0.25387	0.54364	0.12996	dwpc	1
rephetio-v2.0_perm-4	CbGuCdGdD	0.25573	0.53532	0.1212	dwpc	1
rephetio-v2.0_perm-5	CbGuCdGdD	0.25499	0.5354	0.12287	dwpc	1
rephetio-v2.0	CbGuCdGuD	0.2755	0.57783	0.28524	dwpc	0
rephetio-v2.0_perm-1	CbGuCdGuD	0.25767	0.54404	0.12642	dwpc	1
rephetio-v2.0_perm-2	CbGuCdGuD	0.2687	0.55699	0.1325	dwpc	1
rephetio-v2.0_perm-3	CbGuCdGuD	0.25784	0.54488	0.13073	dwpc	1
rephetio-v2.0_perm-4	CbGuCdGuD	0.25602	0.54452	0.12837	dwpc	1
rephetio-v2.0_perm-5	CbGuCdGuD	0.27025	0.54314	0.12518	dwpc	1
rephetio-v2.0	CbGuCpD	0.020662	0.51346	0.30516	dwpc	0
rephetio-v2.0_perm-1	CbGuCpD	0.026695	0.50725	0.13463	dwpc	1
rephetio-v2.0_perm-2	CbGuCpD	0.011422	0.50177	0.12408	dwpc	1
rephetio-v2.0_perm-3	CbGuCpD	0.021298	0.50655	0.13701	dwpc	1
rephetio-v2.0_perm-4	CbGuCpD	0.022782	0.50354	0.12396	dwpc	1
rephetio-v2.0_perm-5	CbGuCpD	0.02239	0.50756	0.14186	dwpc	1
rephetio-v2.0	CbGuCpDrD	0.068609	0.51566	0.23788	dwpc	0
rephetio-v2.0_perm-1	CbGuCpDrD	0.11106	0.50484	0.11141	dwpc	1
rephetio-v2.0_perm-2	CbGuCpDrD	0.071245	0.50393	0.11448	dwpc	1
rephetio-v2.0_perm-3	CbGuCpDrD	0.10464	0.52815	0.13562	dwpc	1
rephetio-v2.0_perm-4	CbGuCpDrD	0.11605	0.52144	0.12509	dwpc	1
rephetio-v2.0_perm-5	CbGuCpDrD	0.091557	0.51496	0.12414	dwpc	1
rephetio-v2.0	CbGuCrCpD	0.069404	0.53387	0.28984	dwpc	0
rephetio-v2.0_perm-1	CbGuCrCpD	0.10164	0.54188	0.15492	dwpc	1
rephetio-v2.0_perm-2	CbGuCrCpD	0.089949	0.51795	0.12862	dwpc	1
rephetio-v2.0_perm-3	CbGuCrCpD	0.10152	0.53342	0.14708	dwpc	1
rephetio-v2.0_perm-4	CbGuCrCpD	0.095828	0.51539	0.12551	dwpc	1
rephetio-v2.0_perm-5	CbGuCrCpD	0.093697	0.51927	0.13203	dwpc	1
rephetio-v2.0	CbGuCrCtD	0.22861	0.59556	0.3167	dwpc	0
rephetio-v2.0_perm-1	CbGuCrCtD	0.21685	0.56523	0.14577	dwpc	1
rephetio-v2.0_perm-2	CbGuCrCtD	0.23158	0.56474	0.14422	dwpc	1
rephetio-v2.0_perm-3	CbGuCrCtD	0.21227	0.56152	0.14487	dwpc	1
rephetio-v2.0_perm-4	CbGuCrCtD	0.21415	0.56078	0.1497	dwpc	1
rephetio-v2.0_perm-5	CbGuCrCtD	0.22105	0.56517	0.14633	dwpc	1
rephetio-v2.0	CbGuCtD	0.17695	0.58698	0.32412	dwpc	0
rephetio-v2.0_perm-1	CbGuCtD	0.1853	0.56173	0.14874	dwpc	1
rephetio-v2.0_perm-2	CbGuCtD	0.17519	0.55687	0.14877	dwpc	1
rephetio-v2.0_perm-3	CbGuCtD	0.19111	0.56727	0.15306	dwpc	1
rephetio-v2.0_perm-4	CbGuCtD	0.20034	0.55643	0.14138	dwpc	1
rephetio-v2.0_perm-5	CbGuCtD	0.18454	0.56864	0.15616	dwpc	1
rephetio-v2.0	CbGuCtDrD	0.3057	0.55401	0.25266	dwpc	0
rephetio-v2.0_perm-1	CbGuCtDrD	0.29165	0.49486	0.10395	dwpc	1
rephetio-v2.0_perm-2	CbGuCtDrD	0.30083	0.50596	0.11079	dwpc	1
rephetio-v2.0_perm-3	CbGuCtDrD	0.30513	0.53288	0.12419	dwpc	1
rephetio-v2.0_perm-4	CbGuCtDrD	0.34159	0.51469	0.111	dwpc	1
rephetio-v2.0_perm-5	CbGuCtDrD	0.28694	0.51885	0.118	dwpc	1
rephetio-v2.0	CbGuCuGaD	0.61748	0.64349	0.3264	dwpc	0
rephetio-v2.0_perm-1	CbGuCuGaD	0.56645	0.55335	0.14307	dwpc	1
rephetio-v2.0_perm-2	CbGuCuGaD	0.60094	0.55282	0.13842	dwpc	1
rephetio-v2.0_perm-3	CbGuCuGaD	0.59194	0.54761	0.15019	dwpc	1
rephetio-v2.0_perm-4	CbGuCuGaD	0.5818	0.56369	0.14455	dwpc	1
rephetio-v2.0_perm-5	CbGuCuGaD	0.56332	0.56703	0.14433	dwpc	1
rephetio-v2.0	CbGuCuGdD	0.27682	0.58345	0.27939	dwpc	0
rephetio-v2.0_perm-1	CbGuCuGdD	0.25096	0.53921	0.12512	dwpc	1
rephetio-v2.0_perm-2	CbGuCuGdD	0.27142	0.54922	0.12736	dwpc	1
rephetio-v2.0_perm-3	CbGuCuGdD	0.25245	0.5458	0.1327	dwpc	1
rephetio-v2.0_perm-4	CbGuCuGdD	0.26043	0.54169	0.12401	dwpc	1
rephetio-v2.0_perm-5	CbGuCuGdD	0.26241	0.54023	0.125	dwpc	1
rephetio-v2.0	CbGuCuGuD	0.27682	0.57192	0.26993	dwpc	0
rephetio-v2.0_perm-1	CbGuCuGuD	0.26296	0.54318	0.12566	dwpc	1
rephetio-v2.0_perm-2	CbGuCuGuD	0.27513	0.55549	0.13154	dwpc	1
rephetio-v2.0_perm-3	CbGuCuGuD	0.27091	0.55202	0.13216	dwpc	1
rephetio-v2.0_perm-4	CbGuCuGuD	0.2657	0.54964	0.129	dwpc	1
rephetio-v2.0_perm-5	CbGuCuGuD	0.26312	0.53877	0.1253	dwpc	1
rephetio-v2.0	CbGuD	0.049536	0.51525	0.25081	dwpc	0
rephetio-v2.0_perm-1	CbGuD	0.043255	0.50541	0.1199	dwpc	1
rephetio-v2.0_perm-2	CbGuD	0.039692	0.50669	0.12451	dwpc	1
rephetio-v2.0_perm-3	CbGuD	0.039472	0.50463	0.12145	dwpc	1
rephetio-v2.0_perm-4	CbGuD	0.041862	0.50534	0.11975	dwpc	1
rephetio-v2.0_perm-5	CbGuD	0.047918	0.50862	0.12511	dwpc	1
rephetio-v2.0	CbGuDaGaD	0.75947	0.63602	0.31241	dwpc	0
rephetio-v2.0_perm-1	CbGuDaGaD	0.78829	0.57551	0.15799	dwpc	1
rephetio-v2.0_perm-2	CbGuDaGaD	0.77156	0.58145	0.14814	dwpc	1
rephetio-v2.0_perm-3	CbGuDaGaD	0.77964	0.55986	0.13509	dwpc	1
rephetio-v2.0_perm-4	CbGuDaGaD	0.75025	0.5548	0.13495	dwpc	1
rephetio-v2.0_perm-5	CbGuDaGaD	0.80205	0.58863	0.15356	dwpc	1
rephetio-v2.0	CbGuDaGdD	0.28424	0.55317	0.26612	dwpc	0
rephetio-v2.0_perm-1	CbGuDaGdD	0.30749	0.54458	0.12506	dwpc	1
